4,20,20,10,10,0,19,10,4
0,20,10,20,10,5,29,26,8
1,20,10,20,10,2,23,5,5
2,20,10,20,10,1,21,10,6
3,20,10,20,10,0,19,10,6
4,20,10,20,10,0,19,10,6
0,30,40,20,10,3,25,18,5
1,30,40,20,10,2,23,5,5
2,30,40,20,10,0,19,9,5
3,30,40,20,10,0,19,10,2
4,30,40,20,10,0,19,14,6
0,0,0,0,0,4,27,20,5
1,0,0,0,0,4,27,20,6
2,0,0,0,0,7,33,19,3
3,0,0,0,0,5,29,23,5
4,0,0,0,0,3,25,20,6
0,0,0,10,0,4,27,20,3
1,0,0,10,0,2,23,5,6
2,0,0,10,0,2,23,5,7
3,0,0,10,0,2,23,5,4
4,0,0,10,0,2,23,5,8
0,10,0,0,0,4,27,23,5
1,10,0,0,0,3,25,19,7
2,10,0,0,0,6,31,21,5
3,10,0,0,0,5,29,22,5
4,10,0,0,0,2,23,20,7
0,0,10,0,0,5,29,19,6
1,0,10,0,0,4,27,26,5
2,0,10,0,0,2,23,21,8
3,0,10,0,0,4,27,26,4
4,0,10,0,0,3,25,23,6
0,0,0,0,10,4,27,23,6
1,0,0,0,10,5,29,18,6
2,0,0,0,10,7,33,22,4
3,0,0,0,10,2,23,18,4
4,0,0,0,10,8,35,21,2
0,10,10,10,10,3,25,19,7
1,10,10,10,10,2,23,8,5
2,10,10,10,10,3,25,5,5
3,10,10,10,10,0,19,10,4
4,10,10,10,10,1,21,8,4
0,20,20,10,10,6,31,22,6
1,20,20,10,10,3,25,6,6
2,20,20,10,10,0,19,10,5
3,20,20,10,10,0,19,9,5
4,20,20,10,10,0,19,11,7
0,20,10,20,10,2,23,20,4
1,20,10,20,10,3,25,5,2
2,20,10,20,10,0,19,11,6
3,20,10,20,10,2,23,5,5
4,20,10,20,10,0,19,9,6
0,30,40,20,10,6,31,18,3
1,30,40,20,10,0,19,20,7
2,30,40,20,10,0,19,14,5
3,30,40,20,10,0,19,9,6
4,30,40,20,10,0,19,25,5
0,0,0,0,0,3,25,16,5
1,0,0,0,0,5,29,21,5
2,0,0,0,0,9,37,27,8
3,0,0,0,0,6,31,17,4
4,0,0,0,0,3,25,15,5
0,0,0,10,0,5,29,18,4
1,0,0,10,0,2,23,5,8
2,0,0,10,0,4,27,5,7
3,0,0,10,0,3,25,5,7
4,0,0,10,0,2,23,5,5
0,10,0,0,0,3,25,20,6
1,10,0,0,0,5,29,22,6
2,10,0,0,0,6,31,28,6
3,10,0,0,0,5,29,19,6
4,10,0,0,0,3,25,15,6
0,0,10,0,0,2,23,19,7
1,0,10,0,0,2,23,20,5
2,0,10,0,0,4,27,29,8
3,0,10,0,0,1,21,26,6
4,0,10,0,0,5,29,31,6
0,0,0,0,10,6,31,21,3
1,0,0,0,10,6,31,26,3
2,0,0,0,10,5,29,22,2
3,0,0,0,10,5,29,22,1
4,0,0,0,10,4,27,21,5
0,10,10,10,10,6,31,20,4
1,10,10,10,10,3,25,5,7
2,10,10,10,10,0,19,10,7
3,10,10,10,10,0,19,10,6
4,10,10,10,10,0,19,10,6
0,20,20,10,10,5,29,23,7
1,20,20,10,10,2,23,5,5
2,20,20,10,10,0,19,15,6
3,20,20,10,10,0,19,10,7
4,20,20,10,10,0,19,11,6
0,20,10,20,10,4,27,16,6
1,20,10,20,10,1,21,7,4
2,20,10,20,10,0,19,10,6
3,20,10,20,10,1,21,6,4
4,20,10,20,10,0,19,9,8
0,30,40,20,10,8,35,17,5
1,30,40,20,10,2,23,5,7
2,30,40,20,10,0,19,10,6
3,30,40,20,10,1,21,9,3
4,30,40,20,10,0,19,11,3
0,0,0,0,0,6,31,24,6
1,0,0,0,0,3,25,20,5
2,0,0,0,0,2,23,21,5
3,0,0,0,0,5,29,16,5
4,0,0,0,0,7,33,18,7
0,0,0,10,0,5,29,19,6
1,0,0,10,0,2,23,5,7
2,0,0,10,0,3,25,5,4
3,0,0,10,0,2,23,5,5
4,0,0,10,0,3,25,5,4
0,10,0,0,0,3,25,20,8
1,10,0,0,0,3,25,23,6
2,10,0,0,0,4,27,16,7
3,10,0,0,0,3,25,18,8
4,10,0,0,0,3,25,20,7
0,0,10,0,0,3,25,19,4
1,0,10,0,0,5,29,27,1
2,0,10,0,0,3,25,27,6
3,0,10,0,0,1,21,20,6
4,0,10,0,0,4,27,30,5
0,0,0,0,10,2,23,17,5
1,0,0,0,10,4,27,23,5
2,0,0,0,10,4,27,22,3
3,0,0,0,10,10,39,24,7
4,0,0,0,10,7,33,25,2
0,10,10,10,10,4,27,18,6
1,10,10,10,10,2,23,5,7
2,10,10,10,10,3,25,5,5
3,10,10,10,10,0,19,10,5
4,10,10,10,10,0,19,10,7
0,20,20,10,10,2,23,19,7
1,20,20,10,10,3,25,5,6
2,20,20,10,10,0,19,10,5
3,20,20,10,10,0,19,10,6
4,20,20,10,10,0,19,15,7
0,20,10,20,10,6,31,21,5
1,20,10,20,10,2,23,5,7
2,20,10,20,10,1,21,7,5
3,20,10,20,10,0,19,10,7
4,20,10,20,10,0,19,10,4
0,30,40,20,10,4,27,13,4
1,30,40,20,10,3,25,5,3
2,30,40,20,10,1,21,14,4
3,30,40,20,10,0,19,10,6
4,30,40,20,10,0,19,14,5
0,0,0,0,0,10,39,25,6
1,0,0,0,0,3,25,20,3
2,0,0,0,0,1,21,16,4
3,0,0,0,0,4,27,15,6
4,0,0,0,0,5,29,18,6
0,0,0,10,0,5,29,18,8
1,0,0,10,0,2,23,5,6
2,0,0,10,0,4,27,5,1
3,0,0,10,0,3,25,5,1
4,0,0,10,0,2,23,5,2
0,10,0,0,0,4,27,19,6
1,10,0,0,0,7,33,26,3
2,10,0,0,0,3,25,15,2
3,10,0,0,0,4,27,20,4
4,10,0,0,0,2,23,25,6
0,0,10,0,0,5,29,20,6
1,0,10,0,0,2,23,25,5
2,0,10,0,0,1,21,24,8
3,0,10,0,0,1,21,24,6
4,0,10,0,0,0,19,26,7
0,0,0,0,10,7,33,26,8
1,0,0,0,10,2,23,17,4
2,0,0,0,10,6,31,17,7
3,0,0,0,10,3,25,25,3
4,0,0,0,10,7,33,23,4
0,10,10,10,10,5,29,21,7
1,10,10,10,10,2,23,5,4
2,10,10,10,10,1,21,8,3
3,10,10,10,10,0,19,10,7
4,10,10,10,10,2,23,5,5
0,20,20,10,10,3,25,17,5
1,20,20,10,10,3,25,5,6
2,20,20,10,10,2,23,5,4
3,20,20,10,10,0,19,11,6
4,20,20,10,10,0,19,15,2
0,20,10,20,10,4,27,22,6
1,20,10,20,10,2,23,5,5
2,20,10,20,10,0,19,10,6
3,20,10,20,10,2,23,5,2
4,20,10,20,10,0,19,10,3
0,30,40,20,10,8,35,18,7
1,30,40,20,10,2,23,5,7
2,30,40,20,10,1,21,18,1
3,30,40,20,10,0,19,10,7
4,30,40,20,10,0,19,11,5
0,0,0,0,0,3,25,22,4
1,0,0,0,0,5,29,24,6
2,0,0,0,0,4,27,21,4
3,0,0,0,0,5,29,25,8
4,0,0,0,0,3,25,22,6
0,0,0,10,0,5,29,20,5
1,0,0,10,0,3,25,5,7
2,0,0,10,0,2,23,5,4
3,0,0,10,0,2,23,5,7
4,0,0,10,0,3,25,5,8
0,10,0,0,0,6,31,19,5
1,10,0,0,0,5,29,21,8
2,10,0,0,0,9,37,25,3
3,10,0,0,0,3,25,21,5
4,10,0,0,0,5,29,19,8
0,0,10,0,0,4,27,18,5
1,0,10,0,0,4,27,27,6
2,0,10,0,0,2,23,28,7
3,0,10,0,0,3,25,28,5
4,0,10,0,0,5,29,31,5
0,0,0,0,10,4,27,13,6
1,0,0,0,10,6,31,26,3
2,0,0,0,10,7,33,26,3
3,0,0,0,10,4,27,22,4
4,0,0,0,10,7,33,22,5
0,10,10,10,10,1,21,16,6
1,10,10,10,10,2,23,5,6
2,10,10,10,10,0,19,10,6
3,10,10,10,10,0,19,10,5
4,10,10,10,10,0,19,10,5
0,20,20,10,10,4,27,18,4
1,20,20,10,10,3,25,5,7
2,20,20,10,10,1,21,10,5
3,20,20,10,10,0,19,11,5
4,20,20,10,10,0,19,11,4
0,20,10,20,10,3,25,17,5
1,20,10,20,10,4,27,5,7
2,20,10,20,10,0,19,10,6
3,20,10,20,10,0,19,10,6
4,20,10,20,10,0,19,10,5
0,30,40,20,10,4,27,23,4
1,30,40,20,10,2,23,5,5
2,30,40,20,10,0,19,15,6
3,30,40,20,10,0,19,14,5
4,30,40,20,10,0,19,15,6
0,0,0,0,0,3,25,15,3
1,0,0,0,0,5,29,23,6
2,0,0,0,0,6,31,21,3
3,0,0,0,0,4,27,17,6
4,0,0,0,0,2,23,19,8
0,0,0,10,0,5,29,19,5
1,0,0,10,0,4,27,5,5
2,0,0,10,0,2,23,5,6
3,0,0,10,0,3,25,5,5
4,0,0,10,0,5,29,5,8
0,10,0,0,0,4,27,19,6
1,10,0,0,0,0,19,18,5
2,10,0,0,0,5,29,26,6
3,10,0,0,0,5,29,25,7
4,10,0,0,0,5,29,16,8
0,0,10,0,0,7,33,20,4
1,0,10,0,0,3,25,29,5
2,0,10,0,0,2,23,22,6
3,0,10,0,0,4,27,27,5
4,0,10,0,0,4,27,29,7
0,0,0,0,10,4,27,16,5
1,0,0,0,10,6,31,25,1
2,0,0,0,10,6,31,16,8
3,0,0,0,10,5,29,17,6
4,0,0,0,10,6,31,23,3
0,10,10,10,10,3,25,24,6
1,10,10,10,10,3,25,6,7
2,10,10,10,10,1,21,6,6
3,10,10,10,10,0,19,11,5
4,10,10,10,10,0,19,10,5
0,20,20,10,10,4,27,21,5
1,20,20,10,10,1,21,15,5
2,20,20,10,10,0,19,15,5
3,20,20,10,10,0,19,9,7
4,20,20,10,10,0,19,11,5
0,20,10,20,10,6,31,24,8
1,20,10,20,10,2,23,5,7
2,20,10,20,10,2,23,5,3
3,20,10,20,10,0,19,10,4
4,20,10,20,10,0,19,10,6
0,30,40,20,10,4,27,18,7
1,30,40,20,10,2,23,5,6
2,30,40,20,10,0,19,13,7
3,30,40,20,10,0,19,15,6
4,30,40,20,10,0,19,10,5
0,0,0,0,0,7,33,28,8
1,0,0,0,0,2,23,21,6
2,0,0,0,0,5,29,20,8
3,0,0,0,0,1,21,16,5
4,0,0,0,0,7,33,19,4
0,0,0,10,0,5,29,23,5
1,0,0,10,0,4,27,5,5
2,0,0,10,0,3,25,5,5
3,0,0,10,0,2,23,5,4
4,0,0,10,0,3,25,5,5
0,10,0,0,0,5,29,18,6
1,10,0,0,0,3,25,15,4
2,10,0,0,0,5,29,22,4
3,10,0,0,0,1,21,18,6
4,10,0,0,0,2,23,15,7
0,0,10,0,0,7,33,23,2
1,0,10,0,0,4,27,20,7
2,0,10,0,0,3,25,21,4
3,0,10,0,0,2,23,23,4
4,0,10,0,0,3,25,22,7
0,0,0,0,10,4,27,22,2
1,0,0,0,10,6,31,24,1
2,0,0,0,10,7,33,22,5
3,0,0,0,10,6,31,19,5
4,0,0,0,10,1,21,22,4
0,10,10,10,10,5,29,20,8
1,10,10,10,10,2,23,5,7
2,10,10,10,10,0,19,10,6
3,10,10,10,10,2,23,5,6
4,10,10,10,10,0,19,10,6
0,20,20,10,10,2,23,21,6
1,20,20,10,10,4,27,5,7
2,20,20,10,10,0,19,11,6
3,20,20,10,10,0,19,10,6
4,20,20,10,10,0,19,14,4
0,20,10,20,10,5,29,22,7
1,20,10,20,10,2,23,5,6
2,20,10,20,10,0,19,10,6
3,20,10,20,10,0,19,10,1
4,20,10,20,10,0,19,10,5
0,0,0,0,0,5,29,26,3
1,0,0,0,0,2,23,17,7
2,0,0,0,0,5,29,20,5
3,0,0,0,0,4,27,20,3
4,0,0,0,0,6,31,23,6
0,0,0,10,0,3,25,16,7
1,0,0,10,0,4,27,5,5
2,0,0,10,0,2,23,5,4
3,0,0,10,0,2,23,5,8
4,0,0,10,0,3,25,5,4
0,10,0,0,0,4,27,15,8
1,10,0,0,0,2,23,14,5
2,10,0,0,0,3,25,20,8
3,10,0,0,0,3,25,18,5
4,10,0,0,0,5,29,21,6
0,0,10,0,0,3,25,15,7
1,0,10,0,0,3,25,24,6
2,0,10,0,0,5,29,31,6
3,0,10,0,0,0,19,20,7
4,0,10,0,0,3,25,28,4
0,0,0,0,10,5,29,14,8
1,0,0,0,10,5,29,23,1
2,0,0,0,10,5,29,21,3
3,0,0,0,10,3,25,22,4
4,0,0,0,10,4,27,24,4
0,10,10,10,10,7,33,25,6
1,10,10,10,10,4,27,5,6
2,10,10,10,10,0,19,10,6
3,10,10,10,10,0,19,10,7
4,10,10,10,10,2,23,5,6
0,20,20,10,10,6,31,25,6
1,20,20,10,10,2,23,5,8
2,20,20,10,10,0,19,14,5
3,20,20,10,10,0,19,10,8
4,20,20,10,10,0,19,10,6
0,20,10,20,10,3,25,18,6
1,20,10,20,10,2,23,5,4
2,20,10,20,10,0,19,11,5
3,20,10,20,10,2,23,5,8
4,20,10,20,10,1,21,9,3
0,30,40,20,10,4,27,13,6
1,30,40,20,10,0,19,11,7
2,30,40,20,10,0,19,16,4
3,30,40,20,10,0,19,10,5
4,30,40,20,10,0,19,10,6
